split,source_label,label,tfidf_similarity,keyword_overlap_ratio,education_level_score,experience_gap
train,Good Fit,1,0.0395,0.25,-3,4.0
train,Good Fit,1,0.0427,0.3,2,13.0
train,Good Fit,1,0.1081,0.35,0,9.0
train,Good Fit,1,0.14,0.45,0,0.0
train,Good Fit,1,0.1618,0.2,0,4.0
train,Good Fit,1,0.0408,0.2,2,8.0
train,Good Fit,1,0.167,0.5,-1,0.0
train,Good Fit,1,0.1247,0.35,0,2.0
train,Good Fit,1,0.1089,0.3,0,-2.0
train,Good Fit,1,0.3017,0.65,0,9.0
train,Good Fit,1,0.2301,0.7,3,0.0
train,Good Fit,1,0.1469,0.15,0,-4.0
train,Good Fit,1,0.1136,0.3,0,-10.0
train,Good Fit,1,0.2233,0.6,0,-5.0
train,Good Fit,1,0.0669,0.3,0,7.0
train,Good Fit,1,0.1177,0.2,0,0.0
train,Good Fit,1,0.0709,0.2,1,4.0
train,Good Fit,1,0.0839,0.3,0,4.0
train,Good Fit,1,0.3478,0.35,-1,0.0
train,Good Fit,1,0.1474,0.45,0,0.0
train,Good Fit,1,0.0878,0.15,0,21.0
train,Good Fit,1,0.1213,0.35,0,0.0
train,Good Fit,1,0.1682,0.3,0,8.0
train,Good Fit,1,0.214,0.55,0,-5.0
train,Good Fit,1,0.0798,0.2,1,-3.0
train,Good Fit,1,0.0258,0.05,-1,5.0
train,Good Fit,1,0.099,0.4,1,5.0
train,Good Fit,1,0.2009,0.6,-1,0.0
train,Good Fit,1,0.09,0.35,-1,-5.0
train,Good Fit,1,0.1098,0.4,0,-5.0
train,Good Fit,1,0.0996,0.4,-1,2.0
train,Good Fit,1,0.1188,0.4,-1,12.0
train,Good Fit,1,0.2472,0.45,0,2.0
train,Good Fit,1,0.2073,0.5,0,4.0
train,Good Fit,1,0.1292,0.25,0,2.0
train,Good Fit,1,0.0816,0.2,0,-1.0
train,Good Fit,1,0.2475,0.3,0,0.0
train,Good Fit,1,0.0848,0.25,0,-3.0
train,Good Fit,1,0.111,0.25,0,14.0
train,Good Fit,1,0.1228,0.55,0,5.0
train,Good Fit,1,0.2473,0.5,0,0.0
train,Good Fit,1,0.1388,0.35,0,-5.0
train,Good Fit,1,0.1047,0.3,0,4.0
train,Good Fit,1,0.0977,0.35,0,4.0
train,Good Fit,1,0.0773,0.3,0,8.0
train,Good Fit,1,0.1567,0.3,-1,0.0
train,Good Fit,1,0.1334,0.35,0,10.0
train,Good Fit,1,0.2105,0.35,-1,-8.0
train,Good Fit,1,0.3121,0.6,0,5.0
train,Good Fit,1,0.0989,0.35,0,6.0
train,Good Fit,1,0.11,0.35,1,4.0
train,Good Fit,1,0.095,0.25,0,21.0
train,Good Fit,1,0.0805,0.35,0,-5.0
train,Good Fit,1,0.0716,0.35,0,-4.0
train,Good Fit,1,0.1428,0.3,1,5.0
train,Good Fit,1,0.0945,0.2,0,-7.0
train,Good Fit,1,0.1772,0.3,0,0.0
train,Good Fit,1,0.1033,0.3,0,2.0
train,Good Fit,1,0.1657,0.4,0,7.0
train,Good Fit,1,0.184,0.55,0,0.0
train,Good Fit,1,0.2436,0.55,1,5.0
train,Good Fit,1,0.3622,0.65,0,0.0
train,Good Fit,1,0.2247,0.45,0,13.0
train,Good Fit,1,0.2147,0.45,0,0.0
train,Good Fit,1,0.1421,0.25,0,13.0
train,Good Fit,1,0.0664,0.35,0,14.0
train,Good Fit,1,0.0293,0.15,0,5.0
train,Good Fit,1,0.034,0.25,0,3.0
train,Good Fit,1,0.0883,0.4,0,2.0
train,Good Fit,1,0.1196,0.35,0,21.0
train,Good Fit,1,0.0481,0.05,0,11.0
train,Good Fit,1,0.1153,0.35,0,5.0
train,Good Fit,1,0.0391,0.0,0,8.0
train,Good Fit,1,0.2795,0.3,0,0.0
train,Good Fit,1,0.0287,0.2,1,1.0
train,Good Fit,1,0.1259,0.2,2,3.0
train,Good Fit,1,0.0432,0.25,-1,3.0
train,Good Fit,1,0.1191,0.45,0,-5.0
train,Good Fit,1,0.2135,0.4,0,4.0
train,Good Fit,1,0.1329,0.35,-1,7.0
train,Good Fit,1,0.0982,0.2,0,0.0
train,Good Fit,1,0.1349,0.55,0,3.0
train,Good Fit,1,0.1517,0.35,0,12.0
train,Good Fit,1,0.1212,0.25,0,4.0
train,Good Fit,1,0.1129,0.45,-1,5.0
train,Good Fit,1,0.1337,0.5,0,6.0
train,Good Fit,1,0.3152,0.65,0,5.0
train,Good Fit,1,0.1662,0.3,0,13.0
train,Good Fit,1,0.1104,0.45,0,5.0
train,Good Fit,1,0.0909,0.25,0,14.0
train,Good Fit,1,0.2441,0.6,0,-4.0
train,Good Fit,1,0.1591,0.4,0,2.0
train,Good Fit,1,0.0587,0.45,0,0.0
train,Good Fit,1,0.1298,0.25,0,0.0
train,Good Fit,1,0.0821,0.4,0,17.0
train,Good Fit,1,0.1069,0.25,0,2.0
train,Good Fit,1,0.1939,0.3,1,15.0
train,Good Fit,1,0.1561,0.55,-2,5.0
train,Good Fit,1,0.1078,0.2,0,-8.0
train,Good Fit,1,0.0677,0.45,0,8.0
train,Good Fit,1,0.0832,0.25,0,-3.0
train,Good Fit,1,0.1651,0.35,0,8.0
train,Good Fit,1,0.0956,0.55,1,0.0
train,Good Fit,1,0.0637,0.1,0,7.0
train,Good Fit,1,0.0737,0.3,-1,-3.0
train,Good Fit,1,0.2018,0.4,0,0.0
train,Good Fit,1,0.0813,0.35,0,6.0
train,Good Fit,1,0.0543,0.35,0,0.0
train,Good Fit,1,0.3417,0.55,1,5.0
train,Good Fit,1,0.2301,0.4,0,5.0
train,Good Fit,1,0.1555,0.4,-1,10.0
train,Good Fit,1,0.0579,0.0556,0,11.0
train,Good Fit,1,0.0904,0.7,0,3.0
train,Good Fit,1,0.1501,0.55,1,-6.0
train,Good Fit,1,0.1752,0.5,0,11.0
train,Good Fit,1,0.1063,0.2,0,-6.0
train,Good Fit,1,0.0699,0.25,0,15.0
train,Good Fit,1,0.1111,0.35,0,12.0
train,Good Fit,1,0.0586,0.2,0,10.0
train,Good Fit,1,0.0663,0.25,1,5.0
train,Good Fit,1,0.0996,0.35,0,9.0
train,Good Fit,1,0.1772,0.6,1,2.0
train,Good Fit,1,0.0481,0.35,-2,0.0
train,Good Fit,1,0.1053,0.35,1,-2.0
train,Good Fit,1,0.0842,0.05,-1,6.0
train,Good Fit,1,0.0857,0.35,-2,0.0
train,Good Fit,1,0.2083,0.4,0,10.0
train,Good Fit,1,0.0511,0.25,0,0.0
train,Good Fit,1,0.1054,0.55,0,0.0
test,No Fit,0,0.028,0.1,1,7.0
test,No Fit,0,0.1043,0.2,0,23.0
test,No Fit,0,0.0637,0.3,-1,0.0
test,No Fit,0,0.0531,0.05,-2,-12.0
test,No Fit,0,0.0861,0.2,1,4.0
test,No Fit,0,0.0055,0.0,-1,15.0
test,No Fit,0,0.03,0.2,-2,15.0
test,No Fit,0,0.1476,0.3,0,8.0
test,No Fit,0,0.1092,0.25,0,0.0
test,No Fit,0,0.0873,0.2,0,18.0
test,No Fit,0,0.0381,0.35,1,4.0
test,No Fit,0,0.0784,0.3,-2,12.0
test,No Fit,0,0.0612,0.4,-1,0.0
test,No Fit,0,0.0494,0.05,0,17.0
test,No Fit,0,0.0316,0.1,1,1.0
test,No Fit,0,0.0826,0.15,0,17.0
test,No Fit,0,0.1078,0.5,0,13.0
test,No Fit,0,0.0863,0.3,0,0.0
test,No Fit,0,0.1425,0.45,1,11.0
test,No Fit,0,0.0725,0.5,1,7.0
test,No Fit,0,0.054,0.1,1,-4.0
test,No Fit,0,0.0202,0.1,1,14.0
test,No Fit,0,0.1222,0.35,0,5.0
test,No Fit,0,0.3386,0.45,1,0.0
test,No Fit,0,0.0848,0.5,1,7.0
test,No Fit,0,0.0539,0.25,0,12.0
test,No Fit,0,0.1106,0.35,2,7.0
test,No Fit,0,0.035,0.1,1,6.0
test,No Fit,0,0.0505,0.05,0,5.0
test,No Fit,0,0.0418,0.2,-2,11.0
test,No Fit,0,0.031,0.05,0,20.0
test,No Fit,0,0.0459,0.2,0,7.0
test,No Fit,0,0.0323,0.1,0,-5.0
test,No Fit,0,0.037,0.05,0,22.0
test,No Fit,0,0.1126,0.55,-1,5.0
test,No Fit,0,0.0106,0.05,0,0.0
test,No Fit,0,0.043,0.15,0,17.0
test,No Fit,0,0.1538,0.4,0,0.0
test,No Fit,0,0.0636,0.4,0,0.0
test,No Fit,0,0.0592,0.4,0,11.0
test,No Fit,0,0.0925,0.2,-2,27.0
test,No Fit,0,0.0824,0.35,0,10.0
test,No Fit,0,0.0261,0.1,2,3.0
test,No Fit,0,0.0769,0.45,0,-7.0
test,No Fit,0,0.0502,0.25,1,7.0
test,No Fit,0,0.1262,0.3,1,-3.0
test,No Fit,0,0.0522,0.1,0,11.0
test,No Fit,0,0.047,0.2,1,0.0
test,No Fit,0,0.023,0.25,1,0.0
test,No Fit,0,0.0696,0.3,-1,14.0
test,No Fit,0,0.0569,0.25,-1,2.0
test,No Fit,0,0.0525,0.15,0,1.0
test,No Fit,0,0.0804,0.3,1,13.0
test,No Fit,0,0.035,0.15,0,0.0
test,No Fit,0,0.0428,0.15,1,9.0
test,No Fit,0,0.0318,0.2667,-1,10.0
test,No Fit,0,0.0304,0.0,0,2.0
test,No Fit,0,0.0199,0.1,0,5.0
test,No Fit,0,0.0715,0.3,-2,25.0
test,No Fit,0,0.0227,0.25,0,0.0
test,No Fit,0,0.0277,0.05,0,17.0
test,No Fit,0,0.0399,0.35,2,2.0
test,No Fit,0,0.1201,0.45,0,0.0
test,No Fit,0,0.1889,0.65,0,5.0
test,No Fit,0,0.044,0.25,0,8.0
test,No Fit,0,0.0386,0.35,0,17.0
test,No Fit,0,0.0826,0.3,0,18.0
test,No Fit,0,0.0314,0.0,0,7.0
test,No Fit,0,0.0363,0.05,0,15.0
test,No Fit,0,0.0147,0.0,0,20.0
test,No Fit,0,0.1676,0.15,1,8.0
test,No Fit,0,0.071,0.4,0,12.0
test,No Fit,0,0.0649,0.2,0,0.0
test,No Fit,0,0.056,0.15,0,0.0
test,No Fit,0,0.0472,0.2,0,10.0
test,No Fit,0,0.0706,0.25,-1,17.0
test,No Fit,0,0.1416,0.45,0,-12.0
test,No Fit,0,0.0988,0.25,-1,7.0
test,No Fit,0,0.0402,0.25,-2,2.0
test,No Fit,0,0.0629,0.15,0,5.0
test,No Fit,0,0.0855,0.15,-1,-5.0
test,No Fit,0,0.0197,0.05,0,14.0
test,No Fit,0,0.1138,0.3,0,0.0
test,No Fit,0,0.0484,0.35,2,13.0
test,No Fit,0,0.0227,0.0,0,17.0
test,No Fit,0,0.2678,0.4,-2,8.0
test,No Fit,0,0.0363,0.05,2,10.0
test,No Fit,0,0.1224,0.35,-1,16.0
test,No Fit,0,0.0568,0.3,0,14.0
test,No Fit,0,0.0949,0.6,0,14.0
test,No Fit,0,0.0085,0.0,0,0.0
test,No Fit,0,0.055,0.2,0,17.0
test,No Fit,0,0.1178,0.2,1,22.0
test,No Fit,0,0.0363,0.15,0,0.0
test,No Fit,0,0.0835,0.35,0,4.0
test,No Fit,0,0.0397,0.35,1,14.0
test,No Fit,0,0.0597,0.3,-1,0.0
test,No Fit,0,0.2114,0.5,-1,10.0
test,No Fit,0,0.0848,0.3,-1,0.0
test,No Fit,0,0.0578,0.3333,1,7.0
test,No Fit,0,0.0684,0.1,0,-4.0
test,No Fit,0,0.0517,0.45,0,3.0
test,No Fit,0,0.0719,0.2,0,-1.0
test,No Fit,0,0.1621,0.45,0,12.0
test,No Fit,0,0.0915,0.4,-3,12.0
test,No Fit,0,0.0394,0.15,-4,3.0
test,No Fit,0,0.0654,0.1,2,-1.0
test,No Fit,0,0.21,0.7,0,0.0
test,No Fit,0,0.1115,0.3,-1,0.0
test,No Fit,0,0.0371,0.45,-1,9.0
test,No Fit,0,0.0336,0.25,0,17.0
test,No Fit,0,0.0496,0.1,0,15.0
test,No Fit,0,0.0686,0.3,-1,24.0
test,No Fit,0,0.0581,0.2,0,11.0
test,No Fit,0,0.036,0.1,0,8.0
test,No Fit,0,0.0343,0.15,0,2.0
test,No Fit,0,0.0522,0.3,-1,14.0
test,No Fit,0,0.0512,0.15,0,12.0
test,No Fit,0,0.0385,0.15,0,19.0
test,No Fit,0,0.1298,0.45,0,-5.0
test,No Fit,0,0.1343,0.3,-1,-10.0
test,No Fit,0,0.0407,0.15,0,10.0
test,No Fit,0,0.1038,0.15,0,-9.0
test,No Fit,0,0.0556,0.25,0,0.0
test,No Fit,0,0.1086,0.2,0,9.0
test,No Fit,0,0.1574,0.4,0,0.0
test,No Fit,0,0.0751,0.15,0,-3.0
test,No Fit,0,0.0952,0.45,0,0.0
test,No Fit,0,0.0312,0.1,0,5.0
test,No Fit,0,0.1311,0.4,1,22.0
test,No Fit,0,0.0608,0.1,0,12.0
test,No Fit,0,0.0168,0.15,1,5.0
test,No Fit,0,0.0632,0.15,1,4.0
test,No Fit,0,0.0229,0.25,0,11.0
test,No Fit,0,0.0289,0.1,0,9.0
test,No Fit,0,0.0699,0.3,1,13.0
test,No Fit,0,0.0947,0.2,0,-4.0
test,No Fit,0,0.1133,0.2,0,-3.0
test,No Fit,0,0.1462,0.5,-1,-4.0
test,No Fit,0,0.054,0.25,0,2.0
test,No Fit,0,0.1296,0.55,0,5.0
test,No Fit,0,0.0795,0.2,0,7.0
test,No Fit,0,0.0882,0.1,0,2.0
test,No Fit,0,0.0745,0.2,0,0.0
test,No Fit,0,0.0956,0.45,0,0.0
test,No Fit,0,0.0515,0.1,0,15.0
test,No Fit,0,0.1312,0.65,0,9.0
test,No Fit,0,0.2285,0.4,0,9.0
test,No Fit,0,0.0296,0.05,0,20.0
test,No Fit,0,0.1706,0.25,0,1.0
test,No Fit,0,0.0125,0.1,-1,15.0
test,No Fit,0,0.056,0.35,0,12.0
test,No Fit,0,0.0197,0.1,0,17.0
test,No Fit,0,0.0914,0.35,0,8.0
test,No Fit,0,0.1454,0.55,1,7.0
test,No Fit,0,0.0885,0.35,-1,2.0
test,No Fit,0,0.0787,0.25,-2,15.0
test,No Fit,0,0.0256,0.1,0,10.0
test,No Fit,0,0.1048,0.3,0,-10.0
test,No Fit,0,0.0452,0.3,0,26.0
test,No Fit,0,0.0802,0.25,0,7.0
test,No Fit,0,0.0388,0.1,-1,26.0
test,No Fit,0,0.092,0.25,0,10.0
test,No Fit,0,0.0289,0.1,-1,15.0
test,No Fit,0,0.0632,0.15,0,16.0
test,No Fit,0,0.0402,0.15,-1,17.0
test,No Fit,0,0.0409,0.25,0,0.0
test,No Fit,0,0.1471,0.55,0,9.0
test,No Fit,0,0.0402,0.25,0,0.0
test,No Fit,0,0.0596,0.2,0,9.0
test,No Fit,0,0.0387,0.05,0,0.0
test,No Fit,0,0.038,0.15,1,0.0
test,No Fit,0,0.1494,0.3,0,26.0
test,No Fit,0,0.101,0.35,-1,10.0
test,No Fit,0,0.0128,0.15,0,21.0
test,No Fit,0,0.2278,0.4,0,0.0
test,No Fit,0,0.0474,0.05,0,8.0
test,No Fit,0,0.0371,0.3333,1,19.0
test,No Fit,0,0.1468,0.4,-1,8.0
test,No Fit,0,0.0464,0.15,0,0.0
test,No Fit,0,0.1021,0.4,-1,10.0
test,No Fit,0,0.0384,0.15,1,11.0
test,No Fit,0,0.0499,0.35,-2,5.0
test,No Fit,0,0.0495,0.05,1,11.0
test,No Fit,0,0.0582,0.1,0,0.0
test,No Fit,0,0.1294,0.8333,0,13.0
test,No Fit,0,0.0544,0.15,0,1.0
test,No Fit,0,0.0472,0.15,1,17.0
test,No Fit,0,0.0341,0.2,0,11.0
test,No Fit,0,0.0252,0.25,0,8.0
test,No Fit,0,0.0601,0.35,-1,0.0
test,No Fit,0,0.0446,0.2,1,0.0
test,No Fit,0,0.0205,0.05,2,0.0
test,No Fit,0,0.0904,0.25,-1,8.0
test,No Fit,0,0.1578,0.25,-1,11.0
test,No Fit,0,0.0392,0.2,0,0.0
test,No Fit,0,0.0352,0.2,0,0.0
test,No Fit,0,0.0461,0.3,1,13.0
test,No Fit,0,0.1148,0.65,0,0.0
test,No Fit,0,0.0737,0.25,0,5.0
test,No Fit,0,0.113,0.5,1,9.0
test,No Fit,0,0.0926,0.35,0,0.0
test,No Fit,0,0.0735,0.3,1,-2.0
test,No Fit,0,0.0469,0.1,-1,10.0
test,No Fit,0,0.0948,0.15,0,-3.0
test,No Fit,0,0.031,0.0,0,-10.0
test,No Fit,0,0.0231,0.05,-2,-5.0
test,No Fit,0,0.0671,0.25,0,0.0
test,No Fit,0,0.1168,0.2,0,14.0
test,No Fit,0,0.068,0.25,0,4.0
test,No Fit,0,0.1983,0.4,0,0.0
test,No Fit,0,0.098,0.45,0,12.0
test,No Fit,0,0.0688,0.25,0,-1.0
test,No Fit,0,0.0228,0.1,0,5.0
test,No Fit,0,0.0403,0.2,0,0.0
test,No Fit,0,0.0296,0.1,0,12.0
test,No Fit,0,0.0345,0.3,0,11.0
test,No Fit,0,0.0392,0.4,-2,-2.0
test,No Fit,0,0.1205,0.45,-2,5.0
test,No Fit,0,0.0654,0.35,0,10.0
test,No Fit,0,0.0746,0.35,1,7.0
test,No Fit,0,0.0606,0.25,0,4.0
test,No Fit,0,0.014,0.0667,0,10.0
test,No Fit,0,0.03,0.2,0,11.0
test,No Fit,0,0.0071,0.0,0,0.0
test,No Fit,0,0.0753,0.1,0,21.0
test,No Fit,0,0.0338,0.1,0,0.0
test,No Fit,0,0.089,0.3,-1,14.0
test,No Fit,0,0.0389,0.25,0,0.0
test,No Fit,0,0.0928,0.4,0,3.0
test,No Fit,0,0.1093,0.35,0,0.0
test,No Fit,0,0.0463,0.25,0,-4.0
test,No Fit,0,0.0796,0.15,0,3.0
test,No Fit,0,0.0404,0.2,0,-5.0
test,No Fit,0,0.1512,0.5,-1,9.0
test,No Fit,0,0.0541,0.35,-3,18.0
test,No Fit,0,0.0176,0.05,0,11.0
test,No Fit,0,0.0729,0.4,-2,12.0
test,No Fit,0,0.064,0.05,0,-3.0
test,No Fit,0,0.1172,0.25,0,13.0
test,No Fit,0,0.0378,0.1,0,0.0
test,No Fit,0,0.041,0.15,0,11.0
test,No Fit,0,0.0757,0.35,2,0.0
test,No Fit,0,0.0429,0.2,0,7.0
test,No Fit,0,0.0921,0.55,0,9.0
test,No Fit,0,0.1575,0.35,0,-8.0
test,No Fit,0,0.0082,0.3333,1,19.0
test,No Fit,0,0.082,0.25,-2,15.0
test,No Fit,0,0.0272,0.1,-2,5.0
test,No Fit,0,0.0222,0.15,0,12.0
test,No Fit,0,0.0316,0.05,-2,0.0
test,No Fit,0,0.1267,0.25,-1,14.0
test,No Fit,0,0.0551,0.2,1,0.0
test,No Fit,0,0.0717,0.35,0,14.0
test,No Fit,0,0.0806,0.2,1,9.0
test,No Fit,0,0.0812,0.35,1,14.0
test,No Fit,0,0.0999,0.45,0,14.0
test,No Fit,0,0.0352,0.2,-1,15.0
test,No Fit,0,0.0322,0.1,-1,6.0
test,No Fit,0,0.0519,0.15,0,26.0
test,No Fit,0,0.0256,0.05,0,0.0
test,No Fit,0,0.0785,0.1,1,9.0
test,No Fit,0,0.062,0.3,2,8.0
test,No Fit,0,0.0638,0.3,-1,29.0
test,No Fit,0,0.1342,0.45,0,20.0
test,No Fit,0,0.0779,0.25,0,-10.0
test,No Fit,0,0.1143,0.2,0,2.0
test,No Fit,0,0.0275,0.0,1,23.0
test,No Fit,0,0.0383,0.15,0,5.0
test,No Fit,0,0.0993,0.25,1,14.0
test,No Fit,0,0.1051,0.45,-1,1.0
test,No Fit,0,0.08,0.25,0,-3.0
test,No Fit,0,0.0576,0.3,-1,-5.0
test,No Fit,0,0.0902,0.3,0,-2.0
test,No Fit,0,0.1072,0.25,-2,5.0
test,No Fit,0,0.0975,0.3,-1,0.0
test,No Fit,0,0.0198,0.1667,0,5.0
test,No Fit,0,0.0478,0.2,0,20.0
test,No Fit,0,0.128,0.55,0,0.0
test,No Fit,0,0.052,0.2,0,21.0
test,No Fit,0,0.1414,0.5,-1,-8.0
test,No Fit,0,0.0583,0.45,-1,7.0
test,No Fit,0,0.056,0.45,-2,4.0
test,No Fit,0,0.0393,0.1,-1,5.0
test,No Fit,0,0.0576,0.2,1,1.0
test,No Fit,0,0.0068,0.05,0,-3.0
test,No Fit,0,0.0204,0.1,0,17.0
test,No Fit,0,0.0296,0.1,-2,11.0
test,No Fit,0,0.0195,0.1,0,4.0
test,No Fit,0,0.0226,0.0,0,10.0
test,No Fit,0,0.0568,0.35,0,10.0
test,No Fit,0,0.1305,0.6,0,-1.0
test,No Fit,0,0.0791,0.35,0,12.0
test,No Fit,0,0.0595,0.25,0,10.0
test,No Fit,0,0.077,0.35,0,11.0
test,No Fit,0,0.0455,0.25,0,0.0
test,No Fit,0,0.0166,0.05,-2,12.0
test,No Fit,0,0.002,0.1667,1,11.0
test,No Fit,0,0.1115,0.25,3,5.0
test,No Fit,0,0.2053,0.7,-1,12.0
test,No Fit,0,0.2137,0.25,1,5.0
test,No Fit,0,0.0425,0.2,1,5.0
test,No Fit,0,0.0796,0.15,0,4.0
test,No Fit,0,0.062,0.15,-1,0.0
test,No Fit,0,0.1451,0.3,0,15.0
test,No Fit,0,0.055,0.2,0,-2.0
test,No Fit,0,0.1853,0.4,-1,18.0
test,No Fit,0,0.012,0.3333,1,13.0
test,No Fit,0,0.1258,0.2,1,0.0
test,No Fit,0,0.174,0.5,-1,8.0
test,No Fit,0,0.041,0.05,0,0.0
test,No Fit,0,0.0434,0.5,-2,13.0
test,No Fit,0,0.0565,0.15,1,10.0
test,No Fit,0,0.0957,0.25,0,20.0
test,No Fit,0,0.052,0.2,0,9.0
test,No Fit,0,0.1067,0.4,-2,13.0
test,No Fit,0,0.0564,0.1,2,3.0
test,No Fit,0,0.0267,0.3333,0,0.0
test,No Fit,0,0.0348,0.1,0,-5.0
test,No Fit,0,0.0509,0.05,2,10.0
test,No Fit,0,0.0228,0.0833,1,3.0
test,No Fit,0,0.0754,0.35,0,10.0
test,No Fit,0,0.0376,0.2,-2,6.0
test,No Fit,0,0.0728,0.25,0,-3.0
test,No Fit,0,0.019,0.1667,0,10.0
test,No Fit,0,0.0547,0.2,0,0.0
test,No Fit,0,0.0824,0.25,0,0.0
test,No Fit,0,0.0384,0.05,0,0.0
test,No Fit,0,0.0818,0.3,-1,12.0
test,No Fit,0,0.0065,0.0,0,10.0
test,No Fit,0,0.0787,0.3,0,23.0
test,No Fit,0,0.0294,0.1,-1,1.0
test,No Fit,0,0.1184,0.2,0,10.0
test,No Fit,0,0.0542,0.15,0,11.0
test,No Fit,0,0.0387,0.1,-2,0.0
test,No Fit,0,0.066,0.3,0,0.0
test,No Fit,0,0.1208,0.7,1,5.0
test,No Fit,0,0.0349,0.1,0,9.0
test,No Fit,0,0.1406,0.4,0,0.0
test,No Fit,0,0.0687,0.25,1,20.0
test,No Fit,0,0.0576,0.15,-3,25.0
test,No Fit,0,0.0494,0.5,0,0.0
test,No Fit,0,0.0286,0.05,0,14.0
test,No Fit,0,0.0296,0.2,-2,-2.0
test,No Fit,0,0.0051,0.1667,0,35.0
test,No Fit,0,0.0711,0.25,2,10.0
test,No Fit,0,0.1066,0.3,-2,14.0
test,No Fit,0,0.0643,0.3,1,5.0
test,No Fit,0,0.0444,0.15,-1,6.0
test,No Fit,0,0.073,0.4,1,0.0
test,No Fit,0,0.046,0.15,-2,12.0
test,No Fit,0,0.0755,0.25,1,-12.0
test,No Fit,0,0.0326,0.0,0,11.0
test,No Fit,0,0.1295,0.45,0,4.0
test,No Fit,0,0.1775,0.4,0,10.0
test,No Fit,0,0.0692,0.1,0,6.0
test,No Fit,0,0.0061,0.05,0,4.0
test,No Fit,0,0.0806,0.4,-1,-5.0
test,No Fit,0,0.1219,0.3,1,0.0
test,No Fit,0,0.0142,0.15,0,13.0
test,No Fit,0,0.0845,0.3,-1,7.0
test,No Fit,0,0.0813,0.25,-1,12.0
test,No Fit,0,0.0902,0.15,0,-5.0
test,No Fit,0,0.0436,0.1,-1,14.0
test,No Fit,0,0.0627,0.3,-2,16.0
test,No Fit,0,0.0367,0.1,0,10.0
test,No Fit,0,0.0367,0.2,-2,12.0
test,No Fit,0,0.057,0.15,0,15.0
test,No Fit,0,0.1009,0.3,-1,12.0
test,No Fit,0,0.0884,0.3,0,12.0
test,No Fit,0,0.054,0.1,-1,0.0
test,No Fit,0,0.1222,0.5,0,0.0
test,No Fit,0,0.034,0.3333,-1,18.0
test,No Fit,0,0.0894,0.1,-1,-3.0
test,No Fit,0,0.117,0.15,1,1.0
test,No Fit,0,0.0767,0.25,-1,5.0
test,No Fit,0,0.0534,0.1,0,0.0
test,No Fit,0,0.0872,0.25,0,13.0
test,No Fit,0,0.0043,0.0,0,1.0
test,No Fit,0,0.0556,0.35,-1,10.0
test,No Fit,0,0.0107,0.05,0,14.0
test,No Fit,0,0.037,0.2,1,7.0
test,No Fit,0,0.0259,0.2,1,12.0
test,No Fit,0,0.2261,0.35,0,0.0
test,No Fit,0,0.067,0.6,0,9.0
test,No Fit,0,0.1009,0.25,-3,-2.0
test,No Fit,0,0.145,0.3,0,-3.0
test,No Fit,0,0.1279,0.4,0,0.0
test,No Fit,0,0.1035,0.15,-2,0.0
test,No Fit,0,0.0461,0.25,0,0.0
test,No Fit,0,0.0882,0.15,-1,-5.0
test,No Fit,0,0.0715,0.6667,0,21.0
test,No Fit,0,0.1319,0.15,0,-1.0
test,No Fit,0,0.0895,0.3,0,0.0
test,No Fit,0,0.1315,0.45,-1,2.0
test,No Fit,0,0.1658,0.45,-1,0.0
test,No Fit,0,0.4114,0.25,1,-3.0
test,No Fit,0,0.1065,0.2,-1,3.0
test,No Fit,0,0.1313,0.3,0,-4.0
test,No Fit,0,0.5265,0.45,0,-4.0
test,No Fit,0,0.0796,0.25,-1,-10.0
test,No Fit,0,0.1222,0.25,1,5.0
test,No Fit,0,0.0705,0.4,0,3.0
test,No Fit,0,0.0192,0.1667,1,0.0
test,No Fit,0,0.1393,0.2,0,5.0
test,No Fit,0,0.1108,0.4,0,-12.0
test,No Fit,0,0.0161,0.05,0,10.0
test,No Fit,0,0.1154,0.2,-2,12.0
test,No Fit,0,0.065,0.25,0,5.0
test,No Fit,0,0.0829,0.4,-1,5.0
test,No Fit,0,0.1058,0.4,-2,-5.0
test,No Fit,0,0.1237,0.45,1,-12.0
test,No Fit,0,0.0772,0.15,0,-12.0
test,No Fit,0,0.075,0.25,0,0.0
test,No Fit,0,0.1057,0.25,1,5.0
test,No Fit,0,0.1924,0.45,1,3.0
test,No Fit,0,0.0771,0.4,0,7.0
test,No Fit,0,0.0566,0.15,1,5.0
test,No Fit,0,0.0781,0.3,1,6.0
test,No Fit,0,0.0594,0.35,-1,-10.0
test,No Fit,0,0.1285,0.25,-1,-1.0
test,No Fit,0,0.1228,0.3,0,-3.0
test,No Fit,0,0.1017,0.45,-2,-5.0
test,No Fit,0,0.103,0.25,-1,-10.0
test,No Fit,0,0.2042,0.5,0,-10.0
test,No Fit,0,0.049,0.2,-1,0.0
test,No Fit,0,0.0637,0.05,-1,-6.0
test,No Fit,0,0.124,0.25,0,-10.0
test,No Fit,0,0.1872,0.6,-1,-2.0
test,No Fit,0,0.0099,0.0,0,4.0
test,No Fit,0,0.1345,0.55,-1,0.0
test,No Fit,0,0.1434,0.5,0,-4.0
test,No Fit,0,0.065,0.35,1,0.0
test,No Fit,0,0.0297,0.25,0,3.0
test,No Fit,0,0.1483,0.4,0,-3.0
test,No Fit,0,0.0307,0.05,-1,12.0
test,No Fit,0,0.2074,0.3,0,-9.0
test,No Fit,0,0.0949,0.3,0,-4.0
test,No Fit,0,0.031,0.1,-2,11.0
test,No Fit,0,0.0385,0.2,-1,0.0
